split,shuffle_id,seed,n_galaxies,mean_shuffled_minus_wrong,shuffled_beats_wrong_fraction,shuffled_rank1_fraction,observed_mean_minus_wrong,observed_beats_wrong_fraction,observed_rank1_fraction
holdout,105,2718,44,0.2499719934776756,0.4090909090909091,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,106,2718,44,-0.6843157027048165,0.6818181818181818,0.5,0.0015005918291886326,0.5,0.29545454545454547
holdout,107,2718,44,-0.19852512954337345,0.5681818181818182,0.29545454545454547,0.0015005918291886326,0.5,0.29545454545454547
holdout,108,2718,44,-0.2077855757549683,0.5,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,109,2718,44,-0.01432260989889391,0.5454545454545454,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,110,2718,44,-0.26673487360866355,0.5681818181818182,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,111,2718,44,0.547479635085139,0.38636363636363635,0.18181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,112,2718,44,0.05624441088239674,0.5,0.22727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,113,2718,44,0.13574077392424766,0.5,0.20454545454545456,0.0015005918291886326,0.5,0.29545454545454547
holdout,114,2718,44,-0.1426546086496763,0.5454545454545454,0.3409090909090909,0.0015005918291886326,0.5,0.29545454545454547
holdout,115,2718,44,-0.2898296393726399,0.5909090909090909,0.3181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,116,2718,44,0.48163223777518377,0.36363636363636365,0.20454545454545456,0.0015005918291886326,0.5,0.29545454545454547
holdout,117,2718,44,0.31983561854809056,0.45454545454545453,0.22727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,118,2718,44,-0.14212570123213403,0.5681818181818182,0.3181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,119,2718,44,0.14372883553660454,0.5,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,120,2718,44,0.4276830115433386,0.4318181818181818,0.1590909090909091,0.0015005918291886326,0.5,0.29545454545454547
holdout,121,2718,44,-0.04431855879764027,0.5454545454545454,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,122,2718,44,-0.027303516766641767,0.5454545454545454,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,123,2718,44,-0.14260775085327831,0.5454545454545454,0.3181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,124,2718,44,0.5066705329399815,0.38636363636363635,0.13636363636363635,0.0015005918291886326,0.5,0.29545454545454547
holdout,125,2718,44,0.2379862075765516,0.4318181818181818,0.20454545454545456,0.0015005918291886326,0.5,0.29545454545454547
holdout,126,2718,44,-0.06514690093728838,0.5227272727272727,0.3181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,127,2718,44,0.2697653259389044,0.45454545454545453,0.20454545454545456,0.0015005918291886326,0.5,0.29545454545454547
holdout,128,2718,44,-0.5940208610292855,0.5681818181818182,0.4318181818181818,0.0015005918291886326,0.5,0.29545454545454547
holdout,129,2718,44,0.1774154798126293,0.4318181818181818,0.20454545454545456,0.0015005918291886326,0.5,0.29545454545454547
holdout,130,2718,44,-0.0044299863976211854,0.5,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,131,2718,44,-0.3320704250900986,0.6136363636363636,0.3181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,132,2718,44,0.2734126458134398,0.5,0.22727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,133,2718,44,-0.06440828038696457,0.5227272727272727,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,134,2718,44,0.06685247146588781,0.5,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,135,2718,44,0.22876241764305433,0.4090909090909091,0.22727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,136,2718,44,-0.2124178462413246,0.5909090909090909,0.3181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,137,2718,44,-0.33556240599884507,0.6136363636363636,0.36363636363636365,0.0015005918291886326,0.5,0.29545454545454547
holdout,138,2718,44,0.37164491386903503,0.4772727272727273,0.20454545454545456,0.0015005918291886326,0.5,0.29545454545454547
holdout,139,2718,44,0.2302734241160006,0.4090909090909091,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,140,2718,44,0.004880727396811679,0.5227272727272727,0.29545454545454547,0.0015005918291886326,0.5,0.29545454545454547
holdout,141,2718,44,0.050216012411308596,0.5227272727272727,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,142,2718,44,-0.21578670739198824,0.5681818181818182,0.29545454545454547,0.0015005918291886326,0.5,0.29545454545454547
holdout,143,2718,44,0.37834852217250553,0.4318181818181818,0.20454545454545456,0.0015005918291886326,0.5,0.29545454545454547
holdout,144,2718,44,-0.03463009900261069,0.5227272727272727,0.29545454545454547,0.0015005918291886326,0.5,0.29545454545454547
holdout,145,2718,44,0.03526555497032748,0.4772727272727273,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,146,2718,44,-0.1903735608649397,0.6136363636363636,0.36363636363636365,0.0015005918291886326,0.5,0.29545454545454547
holdout,147,2718,44,-0.1963165643228378,0.5454545454545454,0.3181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,148,2718,44,0.1191125145893043,0.5227272727272727,0.22727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,149,2718,44,0.1421481918352611,0.5,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,150,2718,44,0.0889229057809078,0.4772727272727273,0.22727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,151,2718,44,0.11364927992448039,0.5227272727272727,0.18181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,152,2718,44,-0.3854688056759638,0.6363636363636364,0.3181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,153,2718,44,-0.2685327041349928,0.5454545454545454,0.3409090909090909,0.0015005918291886326,0.5,0.29545454545454547
holdout,154,2718,44,0.36189733180235856,0.45454545454545453,0.20454545454545456,0.0015005918291886326,0.5,0.29545454545454547
holdout,155,2718,44,0.10530652443587597,0.4772727272727273,0.22727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,156,2718,44,-0.031690126501344056,0.5454545454545454,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,157,2718,44,-0.08466207152720664,0.5454545454545454,0.3181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,158,2718,44,0.48414006396060605,0.4090909090909091,0.18181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,159,2718,44,0.05849460109574591,0.5227272727272727,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,160,2718,44,0.41248368038385497,0.4090909090909091,0.18181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,161,2718,44,-0.4259873283908734,0.6590909090909091,0.36363636363636365,0.0015005918291886326,0.5,0.29545454545454547
holdout,162,2718,44,0.15335478931283755,0.5,0.22727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,163,2718,44,-0.1698625201193284,0.5909090909090909,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,164,2718,44,-0.045341161505994564,0.5681818181818182,0.22727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,165,2718,44,0.10866833503343475,0.5227272727272727,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,166,2718,44,0.23253487688132857,0.5227272727272727,0.20454545454545456,0.0015005918291886326,0.5,0.29545454545454547
holdout,167,2718,44,0.18848313589058766,0.5,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,168,2718,44,-0.07053044518455333,0.5,0.29545454545454547,0.0015005918291886326,0.5,0.29545454545454547
holdout,169,2718,44,-0.48026817237671265,0.5909090909090909,0.3409090909090909,0.0015005918291886326,0.5,0.29545454545454547
holdout,170,2718,44,-0.29525048332268977,0.5681818181818182,0.3409090909090909,0.0015005918291886326,0.5,0.29545454545454547
holdout,171,2718,44,0.0810341130691642,0.5227272727272727,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,172,2718,44,-0.4311210871967569,0.6136363636363636,0.3181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,173,2718,44,-0.042082731339362626,0.5681818181818182,0.3181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,174,2718,44,-0.2007665010339252,0.6136363636363636,0.3181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,175,2718,44,-0.5467227160400653,0.6136363636363636,0.36363636363636365,0.0015005918291886326,0.5,0.29545454545454547
holdout,176,2718,44,0.025269058625011245,0.4772727272727273,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,177,2718,44,-0.115697328484328,0.5,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,178,2718,44,0.21604519272005593,0.4318181818181818,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,179,2718,44,-0.2853602960706498,0.5681818181818182,0.29545454545454547,0.0015005918291886326,0.5,0.29545454545454547
holdout,180,2718,44,-0.21816096006090283,0.5454545454545454,0.3409090909090909,0.0015005918291886326,0.5,0.29545454545454547
holdout,181,2718,44,0.13832303889263245,0.5227272727272727,0.22727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,182,2718,44,0.17505470132043868,0.4772727272727273,0.20454545454545456,0.0015005918291886326,0.5,0.29545454545454547
holdout,183,2718,44,0.44219295924339513,0.4090909090909091,0.20454545454545456,0.0015005918291886326,0.5,0.29545454545454547
holdout,184,2718,44,-0.05839653194217411,0.5,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,185,2718,44,-0.4715992053782934,0.6136363636363636,0.36363636363636365,0.0015005918291886326,0.5,0.29545454545454547
holdout,186,2718,44,-0.001288559404604544,0.5,0.3181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,187,2718,44,0.15400029818026617,0.4772727272727273,0.29545454545454547,0.0015005918291886326,0.5,0.29545454545454547
holdout,188,2718,44,0.0893040466390736,0.5454545454545454,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,189,2718,44,0.12321694938154927,0.5227272727272727,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,190,2718,44,0.22403401593401062,0.4772727272727273,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,191,2718,44,-0.048089461657454084,0.5681818181818182,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,192,2718,44,-0.18788435222123143,0.5681818181818182,0.3181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,193,2718,44,-0.09482270079771302,0.5,0.3181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,194,2718,44,0.6535403731547129,0.36363636363636365,0.18181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,195,2718,44,0.15852485015488835,0.5,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,196,2718,44,-0.4298605608904113,0.6136363636363636,0.38636363636363635,0.0015005918291886326,0.5,0.29545454545454547
holdout,197,2718,44,0.010019145091086175,0.5227272727272727,0.3409090909090909,0.0015005918291886326,0.5,0.29545454545454547
holdout,198,2718,44,0.07661503274272172,0.5454545454545454,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,199,2718,44,-0.14192692021061015,0.5454545454545454,0.29545454545454547,0.0015005918291886326,0.5,0.29545454545454547
holdout,200,2718,44,-0.26491714408430345,0.5909090909090909,0.36363636363636365,0.0015005918291886326,0.5,0.29545454545454547
holdout,201,2718,44,-0.04769004294295653,0.5227272727272727,0.29545454545454547,0.0015005918291886326,0.5,0.29545454545454547
holdout,202,2718,44,-0.36165972443559274,0.5681818181818182,0.4090909090909091,0.0015005918291886326,0.5,0.29545454545454547
holdout,203,2718,44,-0.060868753639551625,0.5227272727272727,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,204,2718,44,0.24856310973841722,0.4318181818181818,0.18181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,205,2718,44,-0.0894423801072442,0.5681818181818182,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,206,2718,44,0.0335557455295672,0.5454545454545454,0.29545454545454547,0.0015005918291886326,0.5,0.29545454545454547
holdout,207,2718,44,0.01967841111413047,0.5454545454545454,0.3181818181818182,0.0015005918291886326,0.5,0.29545454545454547
holdout,208,2718,44,-0.08538483051539213,0.5681818181818182,0.29545454545454547,0.0015005918291886326,0.5,0.29545454545454547
holdout,209,2718,44,0.24039147268618483,0.45454545454545453,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,210,2718,44,-0.11668812519722872,0.5681818181818182,0.29545454545454547,0.0015005918291886326,0.5,0.29545454545454547
holdout,211,2718,44,0.12709977289855126,0.5,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,212,2718,44,-0.15775931272473667,0.5681818181818182,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,213,2718,44,-0.03072805939030029,0.4772727272727273,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,214,2718,44,0.2576953691193133,0.5,0.22727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,215,2718,44,0.6003842640170738,0.38636363636363635,0.13636363636363635,0.0015005918291886326,0.5,0.29545454545454547
holdout,216,2718,44,-0.2676430442317788,0.5681818181818182,0.29545454545454547,0.0015005918291886326,0.5,0.29545454545454547
holdout,217,2718,44,-0.07942739518602712,0.5454545454545454,0.29545454545454547,0.0015005918291886326,0.5,0.29545454545454547
holdout,218,2718,44,-0.04200297434690829,0.5,0.3409090909090909,0.0015005918291886326,0.5,0.29545454545454547
holdout,219,2718,44,-0.10327667256083178,0.5227272727272727,0.29545454545454547,0.0015005918291886326,0.5,0.29545454545454547
holdout,220,2718,44,0.056524379515557555,0.4772727272727273,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,221,2718,44,0.06942697516306523,0.4772727272727273,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,222,2718,44,0.5969994257191652,0.38636363636363635,0.11363636363636363,0.0015005918291886326,0.5,0.29545454545454547
holdout,223,2718,44,-0.577686295404649,0.6136363636363636,0.38636363636363635,0.0015005918291886326,0.5,0.29545454545454547
holdout,224,2718,44,-0.29362750707835733,0.6136363636363636,0.3409090909090909,0.0015005918291886326,0.5,0.29545454545454547
holdout,225,2718,44,0.3175633353146617,0.38636363636363635,0.25,0.0015005918291886326,0.5,0.29545454545454547
holdout,226,2718,44,0.2435327348309894,0.45454545454545453,0.2727272727272727,0.0015005918291886326,0.5,0.29545454545454547
holdout,227,2718,44,0.08880907237232759,0.5227272727272727,0.29545454545454547,0.0015005918291886326,0.5,0.29545454545454547
holdout,228,2718,44,-0.26798577380076655,0.5454545454545454,0.36363636363636365,0.0015005918291886326,0.5,0.29545454545454547
holdout,229,2718,44,-0.2887967344469802,0.5909090909090909,0.3409090909090909,0.0015005918291886326,0.5,0.29545454545454547
